PokemonID	name	pokedex_number	PokemonPhase_5cat	generation	type1	type2	height_m	weight_kg	hp	attack	defense	sp_attack	sp_defense	speed	total	catch_rate	percentage_male	base_happiness_8	special_status	gender_unknown	dual_type	is_rock	is_steel	is_ground	is_water	is_fire	is_grass	is_bug	is_ice	is_dragon	is_flying	is_fairy	is_ghost	is_poison	is_electric	is_normal	is_dark	is_psychic	is_fighting	gender_cat	happiness_cat	BMI
636	Larvesta	636	Base	5	bug	fire	1.1	28.8	55	85	55	50	55	60	360	45	50	50	normal	0	Dual	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	23.80165289
636	Volcarona	637	Phase1	5	bug	fire	1.6	46	85	60	65	135	105	100	550	15	50	50	normal	0	Dual	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	17.96875
638	Cobalion	638	NotEvolving	5	steel	fighting	2.1	250	91	90	129	90	72	108	580	3	NA	35	sub-legendary	1	Dual	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Genderless	Unhappy	56.6893424
639	Terrakion	639	NotEvolving	5	rock	fighting	1.9	260	91	129	90	72	90	108	580	3	NA	35	sub-legendary	1	Dual	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Genderless	Unhappy	72.02216066
640	Virizion	640	NotEvolving	5	grass	fighting	2	200	91	90	72	90	129	108	580	3	NA	35	sub-legendary	1	Dual	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	Genderless	Unhappy	50
641	Tornadus	641	NotEvolving	5	flying	NA	1.5	63	79	115	70	125	80	111	580	3	100	90	sub-legendary	0	Single	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Mostly males	Happy	28
642	Thundurus	642	NotEvolving	5	electric	flying	1.5	61	79	115	70	125	80	111	580	3	100	90	sub-legendary	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	Mostly males	Happy	27.11111111
643	Reshiram	643	NotEvolving	5	dragon	fire	3.2	330	100	120	100	150	120	90	680	3	NA	0	legendary	1	Dual	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	Genderless	Unhappy	32.2265625
644	Zekrom	644	NotEvolving	5	dragon	electric	2.9	345	100	150	120	120	100	90	680	3	NA	0	legendary	1	Dual	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	Genderless	Unhappy	41.02259215
645	Landorus	645	NotEvolving	5	ground	flying	1.5	68	89	125	90	115	80	101	600	3	100	90	sub-legendary	0	Dual	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Mostly males	Happy	30.22222222
646	Kyurem	646	NotEvolving	5	dragon	ice	3	325	125	130	90	130	90	95	660	3	NA	0	legendary	1	Dual	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	Genderless	Unhappy	36.11111111
647	Keldeo	647	NotEvolving	5	water	fighting	1.4	48.5	91	72	90	129	90	108	580	3	NA	35	mythical	1	Dual	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Genderless	Unhappy	24.74489796
648	Meloetta	648	NotEvolving	5	normal	psychic	0.6	6.5	100	77	77	128	128	90	600	3	NA	100	mythical	1	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Genderless	Happy	18.05555556
649	Genesect	649	NotEvolving	5	bug	steel	1.5	82.5	71	120	95	120	95	99	600	3	NA	0	mythical	1	Dual	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Genderless	Unhappy	36.66666667
650	Chespin	650	Base	6	grass	NA	0.4	9	56	61	65	48	45	38	313	45	87.5	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	56.25
650	Quilladin	651	Phase1	6	grass	NA	0.7	29	61	78	95	56	58	57	405	45	87.5	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	59.18367347
650	Chesnaught	652	Phase2	6	grass	fighting	1.6	90	88	107	122	74	75	64	530	45	87.5	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	Mostly males	Normal	35.15625
653	Fennekin	653	Base	6	fire	NA	0.4	9.4	40	45	40	62	60	60	307	45	87.5	50	normal	0	Single	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	58.75
653	Braixen	654	Phase1	6	fire	NA	1	14.5	59	59	58	90	70	73	409	45	87.5	50	normal	0	Single	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	14.5
653	Delphox	655	Phase2	6	fire	psychic	1.5	39	75	69	72	114	100	104	534	45	87.5	50	normal	0	Dual	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	Mostly males	Normal	17.33333333
656	Froakie	656	Base	6	water	NA	0.3	7	41	56	40	62	44	71	314	45	87.5	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	77.77777778
656	Frogadier	657	Phase1	6	water	NA	0.6	10.9	54	63	52	83	56	97	405	45	87.5	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	30.27777778
656	Greninja	658	Phase2	6	water	dark	1.5	40	72	95	67	103	71	122	530	45	87.5	50	normal	0	Dual	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Mostly males	Normal	17.77777778
659	Bunnelby	659	Base	6	normal	NA	0.4	5	38	36	38	32	36	57	237	255	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	31.25
659	Diggersby	660	Phase1	6	normal	ground	1	42.4	85	56	77	50	77	78	423	127	50	50	normal	0	Dual	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	42.4
661	Fletchling	661	Base	6	normal	flying	0.3	1.7	45	50	43	40	38	62	278	255	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	Equal	Normal	18.88888889
661	Fletchinder	662	Phase1	6	fire	flying	0.7	16	62	73	55	56	52	84	382	120	50	50	normal	0	Dual	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	Equal	Normal	32.65306122
661	Talonflame	663	Phase2	6	fire	flying	1.2	24.5	78	81	71	74	69	126	499	45	50	50	normal	0	Dual	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	Equal	Normal	17.01388889
664	Scatterbug	664	Base	6	bug	NA	0.3	2.5	38	35	40	27	25	35	200	255	50	50	normal	0	Single	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	27.77777778
664	Spewpa	665	Phase1	6	bug	NA	0.3	8.4	45	22	60	27	30	29	213	120	50	50	normal	0	Single	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	93.33333333
664	Vivillon	666	Phase2	6	bug	flying	1.2	17	80	52	50	90	50	89	411	45	50	50	normal	0	Dual	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	Equal	Normal	11.80555556
667	Litleo	667	Base	6	fire	normal	0.6	13.5	62	50	58	73	54	72	369	220	12.5	50	normal	0	Dual	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	Mostly females	Normal	37.5
667	Pyroar	668	Phase1	6	fire	normal	1.5	81.5	86	68	72	109	66	106	507	65	12.5	50	normal	0	Dual	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	Mostly females	Normal	36.22222222
669	Flabebe	669	Base	6	fairy	NA	0.1	0.1	44	38	39	61	79	42	303	225	0	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Mostly females	Normal	10
669	Floette	670	Phase1	6	fairy	NA	0.2	0.9	54	45	47	75	98	52	371	120	0	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Mostly females	Normal	22.5
669	Florges	671	Phase2	6	fairy	NA	1.1	10	78	65	68	112	154	75	552	45	0	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Mostly females	Normal	8.26446281
672	Skiddo	672	Base	6	grass	NA	0.9	31	66	65	48	62	57	52	350	200	50	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	38.27160494
672	Gogoat	673	Phase1	6	grass	NA	1.7	91	123	100	62	97	81	68	531	45	50	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	31.48788927
674	Pancham	674	Base	6	fighting	NA	0.6	8	67	82	62	46	48	43	348	220	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Equal	Normal	22.22222222
674	Pangoro	675	Phase1	6	fighting	dark	2.1	136	95	124	78	69	71	58	495	65	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Equal	Normal	30.83900227
676	Furfrou	676	NotEvolving	6	normal	NA	1.2	28	75	80	60	65	90	102	472	160	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	19.44444444
677	Espurr	677	Base	6	psychic	NA	0.3	3.5	62	48	54	63	60	68	355	190	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Equal	Normal	38.88888889
677	Meowstic	678	Phase1	6	psychic	NA	0.6	8.5	74	48	76	83	81	104	466	75	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Equal	Normal	23.61111111
679	Honedge	679	Base	6	steel	ghost	0.8	2	45	80	100	35	37	28	325	180	50	50	normal	0	Dual	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	3.125
679	Doublade	680	Phase1	6	steel	ghost	0.8	4.5	59	110	150	45	49	35	448	90	50	50	normal	0	Dual	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	7.03125
679	Aegislash	681	Phase2	6	steel	ghost	1.7	53	60	50	140	50	140	60	500	45	50	50	normal	0	Dual	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	18.33910035
682	Spritzee	682	Base	6	fairy	NA	0.2	0.5	78	52	60	63	65	23	341	200	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Equal	Normal	12.5
682	Aromatisse	683	Phase1	6	fairy	NA	0.8	15.5	101	72	72	99	89	29	462	140	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Equal	Normal	24.21875
684	Swirlix	684	Base	6	fairy	NA	0.4	3.5	62	48	66	59	57	49	341	200	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Equal	Normal	21.875
684	Slurpuff	685	Phase1	6	fairy	NA	0.8	5	82	80	86	85	75	72	480	140	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Equal	Normal	7.8125
686	Inkay	686	Base	6	dark	psychic	0.4	3.5	53	54	53	37	46	45	288	190	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Equal	Normal	21.875
686	Malamar	687	Phase1	6	dark	psychic	1.5	47	86	92	88	68	75	73	482	80	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Equal	Normal	20.88888889
688	Binacle	688	Base	6	rock	water	0.5	31	42	52	67	39	56	50	306	120	50	50	normal	0	Dual	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	124
688	Barbaracle	689	Phase1	6	rock	water	1.3	96	72	105	115	54	86	68	500	45	50	50	normal	0	Dual	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	56.80473373
690	Skrelp	690	Base	6	poison	water	0.5	7.3	50	60	60	60	60	30	320	225	50	50	normal	0	Dual	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Equal	Normal	29.2
690	Dragalge	691	Phase1	6	poison	dragon	1.8	81.5	65	75	90	97	123	44	494	55	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	Equal	Normal	25.15432099
692	Clauncher	692	Base	6	water	NA	0.5	8.3	50	53	62	58	63	44	330	225	50	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	33.2
692	Clawitzer	693	Phase1	6	water	NA	1.3	35.3	71	73	88	120	89	59	500	55	50	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	20.88757396
694	Helioptile	694	Base	6	electric	normal	0.5	6	44	38	33	61	43	70	289	190	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	Equal	Normal	24
694	Heliolisk	695	Phase1	6	electric	normal	1	21	62	55	52	109	94	109	481	75	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	Equal	Normal	21
696	Tyrunt	696	Base	6	rock	dragon	0.8	26	58	89	77	45	45	48	362	45	87.5	50	normal	0	Dual	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Mostly males	Normal	40.625
696	Tyrantrum	697	Phase1	6	rock	dragon	2.5	270	82	121	119	69	59	71	521	45	87.5	50	normal	0	Dual	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Mostly males	Normal	43.2
698	Amaura	698	Base	6	rock	ice	1.3	25.2	77	59	50	67	63	46	362	45	87.5	50	normal	0	Dual	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	14.9112426
698	Aurorus	699	Phase1	6	rock	ice	2.7	225	123	77	72	99	92	58	521	45	87.5	50	normal	0	Dual	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	30.86419753
133	Sylveon	700	Phase1	6	fairy	NA	1	23.5	95	65	65	110	130	60	525	45	87.5	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Mostly males	Normal	23.5
701	Hawlucha	701	NotEvolving	6	fighting	flying	0.8	21.5	78	92	75	74	63	118	500	100	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	Equal	Normal	33.59375
702	Dedenne	702	NotEvolving	6	electric	fairy	0.2	2.2	67	58	57	81	67	101	431	180	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	Equal	Normal	55
703	Carbink	703	NotEvolving	6	rock	fairy	0.3	5.7	50	50	150	50	150	50	500	60	NA	50	normal	1	Dual	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Genderless	Normal	63.33333333
704	Goomy	704	Base	6	dragon	NA	0.3	2.8	45	50	35	55	75	40	300	45	50	35	normal	0	Single	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Equal	Unhappy	31.11111111
704	Sliggoo	705	Phase1	6	dragon	NA	0.8	17.5	68	75	53	83	113	60	452	45	50	35	normal	0	Single	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Equal	Unhappy	27.34375
704	Goodra	706	Phase2	6	dragon	NA	2	150.5	90	100	70	110	150	80	600	45	50	35	normal	0	Single	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Equal	Unhappy	37.625
707	Klefki	707	NotEvolving	6	steel	fairy	0.2	3	57	80	91	80	87	75	470	75	50	50	normal	0	Dual	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Equal	Normal	75
708	Phantump	708	Base	6	ghost	grass	0.4	7	43	70	48	50	60	38	309	120	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	43.75
708	Trevenant	709	Phase1	6	ghost	grass	1.5	71	85	110	76	65	82	56	474	60	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	31.55555556
710	Pumpkaboo	710	Base	6	ghost	grass	0.8	15	49	66	70	44	55	51	335	120	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	23.4375
710	Gourgeist	711	Phase1	6	ghost	grass	1.7	39	65	90	122	58	75	84	494	60	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	13.49480969
712	Bergmite	712	Base	6	ice	NA	1	99.5	55	69	85	32	35	28	304	190	50	50	normal	0	Single	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Equal	Normal	99.5
712	Avalugg	713	Phase1	6	ice	NA	2	505	95	117	184	44	46	28	514	55	50	50	normal	0	Single	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Equal	Normal	126.25
714	Noibat	714	Base	6	flying	dragon	0.5	8	40	30	35	45	40	55	245	190	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	Equal	Normal	32
714	Noivern	715	Phase1	6	flying	dragon	1.5	85	85	70	80	97	80	123	535	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	Equal	Normal	37.77777778
716	Xerneas	716	NotEvolving	6	fairy	NA	3	215	126	131	95	131	98	99	680	45	NA	0	legendary	1	Single	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Genderless	Unhappy	23.88888889
717	Yveltal	717	NotEvolving	6	dark	flying	5.8	203	126	131	95	131	98	99	680	45	NA	0	legendary	1	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	Genderless	Unhappy	6.034482759
718	Zygarde	718	NotEvolving	6	dragon	ground	5	284.6	108	100	121	81	95	95	600	3	NA	0	legendary	1	Dual	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Genderless	Unhappy	11.384
719	Diancie	719	NotEvolving	6	rock	fairy	0.7	8.8	50	100	150	100	150	50	600	3	NA	50	mythical	1	Dual	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Genderless	Normal	17.95918367
720	Hoopa	720	NotEvolving	6	psychic	ghost	0.5	9	80	110	60	150	130	70	600	3	NA	100	mythical	1	Dual	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	Genderless	Happy	36
721	Volcanion	721	NotEvolving	6	fire	water	1.7	195	80	110	120	130	90	70	600	3	NA	100	mythical	1	Dual	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Genderless	Happy	67.47404844
722	Rowlet	722	Base	7	grass	flying	0.3	1.5	68	55	55	50	50	42	320	45	87.5	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	Mostly males	Normal	16.66666667
722	Dartrix	723	Phase1	7	grass	flying	0.7	16	78	75	75	70	70	52	420	45	87.5	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	Mostly males	Normal	32.65306122
722	Decidueye	724	Phase2	7	grass	ghost	1.6	36.6	78	107	75	100	100	70	530	45	87.5	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	Mostly males	Normal	14.296875
725	Litten	725	Base	7	fire	NA	0.4	4.3	45	65	40	60	40	70	320	45	87.5	50	normal	0	Single	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	26.875
725	Torracat	726	Phase1	7	fire	NA	0.7	25	65	85	50	80	50	90	420	45	87.5	50	normal	0	Single	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	51.02040816
725	Incineroar	727	Phase2	7	fire	dark	1.8	83	95	115	90	80	90	60	530	45	87.5	50	normal	0	Dual	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	Mostly males	Normal	25.61728395
728	Popplio	728	Base	7	water	NA	0.4	7.5	50	54	54	66	56	40	320	45	87.5	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	46.875
728	Brionne	729	Phase1	7	water	NA	0.6	17.5	60	69	69	91	81	50	420	45	87.5	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	48.61111111
728	Primarina	730	Phase2	7	water	fairy	1.8	44	80	74	74	126	116	60	530	45	87.5	50	normal	0	Dual	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Mostly males	Normal	13.58024691
731	Pikipek	731	Base	7	normal	flying	0.3	1.2	35	75	30	30	30	65	265	255	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	Equal	Normal	13.33333333
731	Trumbeak	732	Phase1	7	normal	flying	0.6	14.8	55	85	50	40	50	75	355	120	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	Equal	Normal	41.11111111
731	Toucannon	733	Phase2	7	normal	flying	1.1	26	80	120	75	75	75	60	485	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	Equal	Normal	21.48760331
734	Yungoos	734	Base	7	normal	NA	0.4	6	48	70	30	30	30	45	253	255	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	37.5
734	Gumshoos	735	Phase1	7	normal	NA	0.7	14.2	88	110	60	55	60	45	418	127	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	28.97959184
736	Grubbin	736	Base	7	bug	NA	0.4	4.4	47	62	45	55	45	46	300	255	50	50	normal	0	Single	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	27.5
736	Charjabug	737	Phase1	7	bug	electric	0.5	10.5	57	82	95	55	75	36	400	120	50	50	normal	0	Dual	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	Equal	Normal	42
736	Vikavolt	738	Phase2	7	bug	electric	1.5	45	77	70	90	145	75	43	500	45	50	50	normal	0	Dual	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	Equal	Normal	20
739	Crabrawler	739	Base	7	fighting	NA	0.6	7	47	82	57	42	47	63	338	225	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Equal	Normal	19.44444444
739	Crabominable	740	Phase1	7	fighting	ice	1.7	180	97	132	77	62	67	43	478	60	50	50	normal	0	Dual	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	Equal	Normal	62.28373702
741	Oricorio	741	NotEvolving	7	fire	flying	0.6	3.4	75	70	70	98	70	93	476	45	25	50	normal	0	Dual	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	Mostly females	Normal	9.444444444
742	Cutiefly	742	Base	7	bug	fairy	0.1	0.2	40	45	40	55	40	84	304	190	50	50	normal	0	Dual	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	Equal	Normal	20
742	Ribombee	743	Phase1	7	bug	fairy	0.2	0.5	60	55	60	95	70	124	464	75	50	50	normal	0	Dual	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	Equal	Normal	12.5
744	Rockruff	744	Base	7	rock	NA	0.5	9.2	45	65	40	30	40	60	280	190	50	50	normal	0	Single	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	36.8
744	Lycanroc	745	Phase1	7	rock	NA	0.8	25	75	115	65	55	65	112	487	90	50	50	normal	0	Single	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	39.0625
746	Wishiwashi	746	NotEvolving	7	water	NA	0.2	0.3	45	20	20	25	25	40	175	60	50	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	7.5
747	Mareanie	747	Base	7	poison	water	0.4	8	50	53	62	43	52	45	305	190	50	50	normal	0	Dual	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Equal	Normal	50
747	Toxapex	748	Phase1	7	poison	water	0.7	14.5	50	63	152	53	142	35	495	75	50	50	normal	0	Dual	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Equal	Normal	29.59183673
749	Mudbray	749	Base	7	ground	NA	1	110	70	100	70	45	55	45	385	190	50	50	normal	0	Single	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	110
749	Mudsdale	750	Phase1	7	ground	NA	2.5	920	100	125	100	55	85	35	500	60	50	50	normal	0	Single	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	147.2
751	Dewpider	751	Base	7	water	bug	0.3	4	38	40	52	40	72	27	269	200	50	50	normal	0	Dual	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	44.44444444
751	Araquanid	752	Phase1	7	water	bug	1.8	82	68	70	92	50	132	42	454	100	50	50	normal	0	Dual	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	25.30864198
753	Fomantis	753	Base	7	grass	NA	0.3	1.5	40	55	35	50	35	35	250	190	50	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	16.66666667
753	Lurantis	754	Phase1	7	grass	NA	0.9	18.5	70	105	90	80	90	45	480	75	50	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	22.83950617
755	Morelull	755	Base	7	grass	fairy	0.2	1.5	40	35	55	65	75	15	285	190	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Equal	Normal	37.5
755	Shiinotic	756	Phase1	7	grass	fairy	1	11.5	60	45	80	90	100	30	405	75	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Equal	Normal	11.5
757	Salandit	757	Base	7	poison	fire	0.6	4.8	48	44	40	71	40	77	320	120	87.5	50	normal	0	Dual	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	Mostly males	Normal	13.33333333
757	Salazzle	758	Phase1	7	poison	fire	1.2	22.2	68	64	60	111	60	117	480	45	0	50	normal	0	Dual	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	Mostly females	Normal	15.41666667
759	Stufful	759	Base	7	normal	fighting	0.5	6.8	70	75	50	45	50	50	340	140	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	Equal	Normal	27.2
759	Bewear	760	Phase1	7	normal	fighting	2.1	135	120	125	80	55	60	60	500	70	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	Equal	Normal	30.6122449
761	Bounsweet	761	Base	7	grass	NA	0.3	3.2	42	30	38	30	38	32	210	235	0	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly females	Normal	35.55555556
